geo	varID	counts	aaID	locus	conseq	2020-01	2020-02	2020-03	2020-04	2020-05	2020-06	2020-07	2020-08	2020-09	2020-10	2020-11	2020-12	2021-01	2021-02	2021-03	samp_2020-01	samp_2020-02	samp_2020-03	samp_2020-04	samp_2020-05	samp_2020-06	samp_2020-07	samp_2020-08	samp_2020-09	samp_2020-10	samp_2020-11	samp_2020-12	samp_2021-01	samp_2021-02	samp_2021-03
California	A5140	7	D807E	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T29614	7	NA	ORF10	synonymous	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T17410	7	R392C	nsp13	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T25135	9	K1191N	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	2.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T19185	7	NA	nsp14	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T22482	7	T307I	S	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28253	15	NA	ORF8	synonymous	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	2.0	2.0	3.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T12439	8	NA	nsp8	synonymous	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	G19476	7	NA	nsp14	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	3.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T2867	7	V50L	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T23086	7	NA	S	synonymous	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T18131	13	T31I	nsp14	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	4.0	1.0	5.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T13119	8	A32V	nsp10	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A7348	8	N1543K	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	3.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T5704	8	Q995H	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T23611	10	NA	S	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	4.0	1.0	1.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T22205	9	D215Y	S	missense	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	G28853	9	S194A	N	missense	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C3011	9	NA	nsp3	synonymous	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	C27869	9	NA	ORF7b	synonymous	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A10193	8	E47K	nsp5	missense	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	G11782	7	NA	nsp6	synonymous	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T4633	9	NA	nsp3	synonymous	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T593	8	H110Y	nsp1	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T19170	10	NA	nsp14	synonymous	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T2110	7	NA	nsp2	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T20931	8	NA	nsp16	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T21552	7	NA	nsp16	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T28792	7	NA	N	synonymous	16.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T25904	7	S171L	ORF3a	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T29666	7	L37F	ORF10	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T19086	8	K349N	nsp14	missense	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T26528	13	NA	M	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T15579	13	NA	nsp12	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T14786	13	A449V	nsp12	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A25507	14	A39T	ORF3a	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T26768	8	NA	M	synonymous	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	A5539	9	NA	nsp3	synonymous	0.0	0.0	0.0	0.0	0.0	1.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T2086	7	Q427H	nsp2	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T19662	7	NA	nsp15	synonymous	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T26801	7	NA	M	synonymous	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T10156	7	NA	nsp5	synonymous	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T9928	7	M458I	nsp4	missense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	2.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T6578	7	L1287F	nsp3	missense	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
California	T22224	7	S221L	S	missense	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6	18	100	100	100	100	100	100	100	100	100	100	100	100	100
