model	geneID	gene_leng	gen	syn	mis	sum
neut	YP_009724393.1	669	6	1	0	1
neut	YP_009724393.1	669	7	0	0	0
neut	YP_009724393.1	669	8	0	0	0
neut	YP_009724393.1	669	9	0	0	0
neut	YP_009724393.1	669	10	1	1	2
neut	YP_009724393.1	669	11	0	0	0
neut	YP_009724393.1	669	12	0	0	0
neut	YP_009724393.1	669	13	0	1	1
neut	YP_009724393.1	669	14	0	0	0
neut	YP_009724393.1	669	15	0	3	3
neut	YP_009724393.1	669	16	0	0	0
neut	YP_009724393.1	669	17	0	0	0
neut	YP_009724393.1	669	18	0	0	0
neut	YP_009724393.1	669	19	0	0	0
neut	YP_009724393.1	669	20	0	0	0
neut	YP_009724393.1	669	21	0	0	0
neut	YP_009724393.1	669	22	0	1	1
neut	YP_009724393.1	669	23	0	0	0
neut	YP_009724393.1	669	24	0	2	2
neut	YP_009724393.1	669	25	0	0	0
neut	YP_009724393.1	669	26	0	1	1
neut	YP_009724393.1	669	27	0	0	0
neut	YP_009724393.1	669	28	0	3	3
neut	YP_009724393.1	669	29	0	1	1
neut	YP_009724393.1	669	30	0	0	0
neut	YP_009724393.1	669	31	0	1	1
neut	YP_009724393.1	669	32	0	0	0
neut	YP_009724393.1	669	33	0	0	0
neut	YP_009724393.1	669	34	0	0	0
neut	YP_009724393.1	669	35	0	0	0
neut	YP_009724393.1	669	36	0	0	0
neut	YP_009724393.1	669	37	0	0	0
neut	YP_009724393.1	669	38	0	0	0
neut	YP_009724393.1	669	39	0	0	0
neut	YP_009724393.1	669	40	0	0	0
neut	YP_009724393.1	669	41	0	0	0
neut	YP_009724393.1	669	42	0	0	0
neut	YP_009724393.1	669	43	0	0	0
neut	YP_009724393.1	669	44	0	0	0
neut	YP_009724393.1	669	45	0	0	0
neut	YP_009724393.1	669	46	0	0	0
neut	YP_009724393.1	669	47	0	0	0
neut	YP_009724393.1	669	48	0	0	0
neut	YP_009724393.1	669	49	0	0	0
neut	YP_009724393.1	669	50	0	0	0
neut	YP_009724393.1	669	51	0	0	0
neut	YP_009724393.1	669	52	0	0	0
neut	YP_009724393.1	669	53	0	0	0
neut	YP_009724393.1	669	54	0	0	0
neut	YP_009724393.1	669	55	0	0	0
neut	YP_009724393.1	669	56	0	0	0
neut	YP_009724393.1	669	57	0	0	0
neut	YP_009724393.1	669	58	0	0	0
neut	YP_009724393.1	669	59	0	0	0
neut	YP_009724393.1	669	60	1	0	1
neut	YP_009724393.1	669	61	0	0	0
neut	YP_009724393.1	669	62	0	0	0
neut	YP_009724393.1	669	63	1	0	1
neut	YP_009724393.1	669	64	0	0	0
neut	YP_009724393.1	669	65	1	0	1
neut	YP_009724393.1	669	66	0	0	0
neut	YP_009724393.1	669	67	0	0	0
neut	YP_009724393.1	669	68	0	0	0
neut	YP_009724393.1	669	69	0	0	0
neut	YP_009724393.1	669	70	1	0	1
neut	YP_009724393.1	669	71	0	0	0
neut	YP_009724393.1	669	72	0	0	0
neut	YP_009724393.1	669	73	0	0	0
neut	YP_009724393.1	669	74	0	0	0
neut	YP_009724393.1	669	75	0	0	0
neut	YP_009724393.1	669	76	0	0	0
neut	YP_009724393.1	669	77	0	0	0
neut	YP_009724393.1	669	78	0	0	0
neut	YP_009724393.1	669	79	0	0	0
neut	YP_009724393.1	669	80	0	0	0
neut	YP_009724393.1	669	81	0	1	1
neut	YP_009724393.1	669	82	1	1	2
neut	YP_009724393.1	669	83	2	0	2
neut	YP_009724393.1	669	84	0	0	0
neut	YP_009724393.1	669	85	1	0	1
neut	YP_009724393.1	669	86	1	0	1
neut	YP_009724393.1	669	87	1	0	1
neut	YP_009724393.1	669	88	1	0	1
neut	YP_009724393.1	669	89	0	0	0
neut	YP_009724393.1	669	90	1	0	1
neut	YP_009724393.1	669	91	0	0	0
neut	YP_009724393.1	669	92	0	1	1
neut	YP_009724393.1	669	93	1	0	1
neut	YP_009724393.1	669	94	1	4	5
neut	YP_009724393.1	669	95	0	2	2
neut	YP_009724393.1	669	96	1	1	2
neut	YP_009724393.1	669	97	1	2	3
neut	YP_009724393.1	669	98	0	2	2
neut	YP_009724393.1	669	99	0	1	1
neut	YP_009724393.1	669	100	0	4	4
neut	YP_009724393.1	669	101	1	3	4
neut	YP_009724393.1	669	102	0	3	3
neut	YP_009724393.1	669	103	0	3	3
neut	YP_009724393.1	669	104	0	0	0
neut	YP_009724393.1	669	105	0	3	3
neut	YP_009724393.1	669	106	0	0	0
neut	YP_009724393.1	669	107	0	3	3
neut	YP_009724393.1	669	108	0	1	1
neut	YP_009724393.1	669	109	0	2	2
neut	YP_009724393.1	669	110	0	1	1
neut	YP_009724393.1	669	111	0	3	3
neut	YP_009724393.1	669	112	0	2	2
neut	YP_009724393.1	669	113	0	0	0
neut	YP_009724393.1	669	114	0	0	0
neut	YP_009724393.1	669	115	0	1	1
neut	YP_009724393.1	669	116	0	1	1
neut	YP_009724393.1	669	117	0	1	1
neut	YP_009724393.1	669	118	1	2	3
neut	YP_009724393.1	669	119	1	0	1
neut	YP_009724393.1	669	120	1	1	2
neut	YP_009724393.1	669	121	0	0	0
neut	YP_009724393.1	669	122	0	0	0
neut	YP_009724393.1	669	123	0	0	0
neut	YP_009724393.1	669	124	0	0	0
neut	YP_009724393.1	669	125	0	0	0
neut	YP_009724393.1	669	126	0	0	0
neut	YP_009724393.1	669	127	0	0	0
neut	YP_009724393.1	669	128	0	0	0
neut	YP_009724393.1	669	129	0	0	0
neut	YP_009724393.1	669	130	0	0	0
neut	YP_009724393.1	669	131	0	0	0
neut	YP_009724393.1	669	132	0	0	0
neut	YP_009724393.1	669	133	0	0	0
neut	YP_009724393.1	669	134	0	0	0
neut	YP_009724393.1	669	135	0	0	0
neut	YP_009724393.1	669	136	0	0	0
neut	YP_009724393.1	669	137	0	0	0
neut	YP_009724393.1	669	138	0	0	0
neut	YP_009724393.1	669	139	0	0	0
neut	YP_009724393.1	669	140	0	1	1
neut	YP_009724393.1	669	141	0	0	0
neut	YP_009724393.1	669	142	0	3	3
neut	YP_009724393.1	669	143	0	1	1
neut	YP_009724393.1	669	144	0	0	0
neut	YP_009724393.1	669	145	0	0	0
neut	YP_009724393.1	669	146	1	0	1
neut	YP_009724393.1	669	147	1	0	1
neut	YP_009724393.1	669	148	1	0	1
neut	YP_009724393.1	669	149	0	0	0
neut	YP_009724393.1	669	150	0	0	0
neut	YP_009724393.1	669	151	1	0	1
neut	YP_009724393.1	669	152	1	0	1
neut	YP_009724393.1	669	153	0	0	0
neut	YP_009724393.1	669	154	0	0	0
neut	YP_009724393.1	669	155	0	0	0
neut	YP_009724393.1	669	156	0	0	0
neut	YP_009724393.1	669	157	0	0	0
neut	YP_009724393.1	669	158	0	0	0
neut	YP_009724393.1	669	159	0	0	0
neut	YP_009724393.1	669	160	0	0	0
neut	YP_009724393.1	669	161	0	0	0
neut	YP_009724393.1	669	162	0	0	0
neut	YP_009724393.1	669	163	0	0	0
neut	YP_009724393.1	669	164	0	0	0
neut	YP_009724393.1	669	165	0	0	0
neut	YP_009724393.1	669	166	0	0	0
neut	YP_009724393.1	669	167	0	0	0
neut	YP_009724393.1	669	168	0	0	0
neut	YP_009724393.1	669	169	0	0	0
neut	YP_009724393.1	669	170	0	0	0
neut	YP_009724393.1	669	171	0	0	0
neut	YP_009724393.1	669	172	0	0	0
neut	YP_009724393.1	669	173	0	0	0
neut	YP_009724393.1	669	174	0	0	0
neut	YP_009724393.1	669	175	0	0	0
neut	YP_009724393.1	669	176	0	0	0
neut	YP_009724393.1	669	177	0	0	0
neut	YP_009724393.1	669	178	0	0	0
neut	YP_009724393.1	669	179	1	0	1
neut	YP_009724393.1	669	180	0	0	0
neut	YP_009724393.1	669	181	0	0	0
neut	YP_009724393.1	669	182	0	0	0
neut	YP_009724393.1	669	183	0	0	0
neut	YP_009724393.1	669	184	0	0	0
neut	YP_009724393.1	669	185	0	0	0
neut	YP_009724393.1	669	186	0	0	0
neut	YP_009724393.1	669	187	0	0	0
neut	YP_009724393.1	669	188	0	2	2
neut	YP_009724393.1	669	189	0	0	0
neut	YP_009724393.1	669	190	0	0	0
neut	YP_009724393.1	669	191	0	1	1
neut	YP_009724393.1	669	192	0	0	0
neut	YP_009724393.1	669	193	0	0	0
neut	YP_009724393.1	669	194	0	1	1
neut	YP_009724393.1	669	195	0	0	0
neut	YP_009724393.1	669	196	0	1	1
neut	YP_009724393.1	669	197	0	1	1
neut	YP_009724393.1	669	198	0	0	0
neut	YP_009724393.1	669	199	0	0	0
neut	YP_009724393.1	669	200	0	0	0
neut	YP_009724393.1	669	201	0	0	0
neut	YP_009724393.1	669	202	0	0	0
neut	YP_009724393.1	669	203	0	0	0
neut	YP_009724393.1	669	204	2	0	2
neut	YP_009724393.1	669	205	1	0	1
neut	YP_009724393.1	669	206	0	0	0
neut	YP_009724393.1	669	207	2	0	2
neut	YP_009724393.1	669	208	2	0	2
neut	YP_009724393.1	669	209	2	0	2
neut	YP_009724393.1	669	210	2	0	2
neut	YP_009724393.1	669	211	1	1	2
neut	YP_009724393.1	669	212	5	0	5
neut	YP_009724393.1	669	213	1	0	1
neut	YP_009724393.1	669	214	1	0	1
neut	YP_009724393.1	669	215	2	0	2
neut	YP_009724393.1	669	216	7	0	7
neut	YP_009724393.1	669	217	1	0	1
neut	YP_009724393.1	669	218	4	0	4
neut	YP_009724393.1	669	219	7	0	7
neut	YP_009724393.1	669	220	4	0	4
neut	YP_009724393.1	669	221	8	0	8
neut	YP_009724393.1	669	222	7	0	7
neut	YP_009724393.1	669	223	2	2	4
neut	YP_009724393.1	669	224	1	1	2
neut	YP_009724393.1	669	225	4	0	4
neut	YP_009724393.1	669	226	4	0	4
neut	YP_009724393.1	669	227	3	1	4
neut	YP_009724393.1	669	228	3	0	3
neut	YP_009724393.1	669	229	5	1	6
neut	YP_009724393.1	669	230	5	0	5
neut	YP_009724393.1	669	231	4	0	4
neut	YP_009724393.1	669	232	4	0	4
neut	YP_009724393.1	669	233	7	0	7
neut	YP_009724393.1	669	234	4	0	4
neut	YP_009724393.1	669	235	2	0	2
neut	YP_009724393.1	669	236	2	2	4
neut	YP_009724393.1	669	237	0	0	0
neut	YP_009724393.1	669	238	2	1	3
neut	YP_009724393.1	669	239	0	0	0
neut	YP_009724393.1	669	240	2	0	2
neut	YP_009724393.1	669	241	2	0	2
neut	YP_009724393.1	669	242	0	1	1
neut	YP_009724393.1	669	243	0	0	0
neut	YP_009724393.1	669	244	0	1	1
neut	YP_009724393.1	669	245	0	1	1
neut	YP_009724393.1	669	246	0	1	1
neut	YP_009724393.1	669	247	0	2	2
neut	YP_009724393.1	669	248	0	3	3
neut	YP_009724393.1	669	249	0	5	5
neut	YP_009724393.1	669	250	0	4	4
neut	YP_009724393.1	669	251	0	8	8
neut	YP_009724393.1	669	252	0	6	6
neut	YP_009724393.1	669	253	0	9	9
neut	YP_009724393.1	669	254	0	5	5
neut	YP_009724393.1	669	255	0	6	6
neut	YP_009724393.1	669	256	0	4	4
neut	YP_009724393.1	669	257	0	4	4
neut	YP_009724393.1	669	258	0	7	7
neut	YP_009724393.1	669	259	0	4	4
neut	YP_009724393.1	669	260	0	5	5
neut	YP_009724393.1	669	261	0	9	9
neut	YP_009724393.1	669	262	0	4	4
neut	YP_009724393.1	669	263	0	6	6
neut	YP_009724393.1	669	264	0	5	5
neut	YP_009724393.1	669	265	0	6	6
neut	YP_009724393.1	669	266	1	2	3
neut	YP_009724393.1	669	267	0	3	3
neut	YP_009724393.1	669	268	0	4	4
neut	YP_009724393.1	669	269	0	1	1
neut	YP_009724393.1	669	270	0	1	1
neut	YP_009724393.1	669	271	0	7	7
neut	YP_009724393.1	669	272	0	2	2
neut	YP_009724393.1	669	273	0	3	3
neut	YP_009724393.1	669	274	0	6	6
neut	YP_009724393.1	669	275	0	2	2
neut	YP_009724393.1	669	276	0	1	1
neut	YP_009724393.1	669	277	0	3	3
neut	YP_009724393.1	669	278	0	3	3
neut	YP_009724393.1	669	279	0	3	3
neut	YP_009724393.1	669	280	0	2	2
neut	YP_009724393.1	669	281	0	3	3
neut	YP_009724393.1	669	282	0	2	2
neut	YP_009724393.1	669	283	0	2	2
neut	YP_009724393.1	669	284	0	1	1
neut	YP_009724393.1	669	285	1	3	4
neut	YP_009724393.1	669	286	0	1	1
neut	YP_009724393.1	669	287	1	6	7
neut	YP_009724393.1	669	288	0	2	2
neut	YP_009724393.1	669	289	1	5	6
neut	YP_009724393.1	669	290	1	5	6
neut	YP_009724393.1	669	291	1	4	5
neut	YP_009724393.1	669	292	0	3	3
neut	YP_009724393.1	669	293	0	4	4
neut	YP_009724393.1	669	294	0	7	7
neut	YP_009724393.1	669	295	0	1	1
neut	YP_009724393.1	669	296	0	1	1
neut	YP_009724393.1	669	297	0	3	3
neut	YP_009724393.1	669	298	0	6	6
neut	YP_009724393.1	669	299	0	4	4
neut	YP_009724393.1	669	300	0	4	4
neut	YP_009724393.1	669	301	0	5	5
neut	YP_009724393.1	669	302	0	6	6
neut	YP_009724393.1	669	303	0	6	6
neut	YP_009724393.1	669	304	0	5	5
neut	YP_009724393.1	669	305	0	7	7
neut	YP_009724393.1	669	306	0	4	4
neut	YP_009724393.1	669	307	0	6	6
neut	YP_009724393.1	669	308	0	3	3
neut	YP_009724393.1	669	309	0	6	6
neut	YP_009724393.1	669	310	0	6	6
neut	YP_009724393.1	669	311	0	3	3
neut	YP_009724393.1	669	312	0	7	7
neut	YP_009724393.1	669	313	0	4	4
neut	YP_009724393.1	669	314	0	4	4
neut	YP_009724393.1	669	315	0	4	4
neut	YP_009724393.1	669	316	0	4	4
neut	YP_009724393.1	669	317	0	4	4
neut	YP_009724393.1	669	318	0	1	1
neut	YP_009724393.1	669	319	0	7	7
neut	YP_009724393.1	669	320	0	4	4
neut	YP_009724393.1	669	321	0	3	3
neut	YP_009724393.1	669	322	0	3	3
neut	YP_009724393.1	669	323	0	1	1
neut	YP_009724393.1	669	324	0	5	5
neut	YP_009724393.1	669	325	0	1	1
neut	YP_009724393.1	669	326	0	3	3
neut	YP_009724393.1	669	327	0	5	5
neut	YP_009724393.1	669	328	0	0	0
neut	YP_009724393.1	669	329	0	1	1
neut	YP_009724393.1	669	330	0	3	3
neut	YP_009724393.1	669	331	0	0	0
neut	YP_009724393.1	669	332	0	1	1
neut	YP_009724393.1	669	333	0	0	0
neut	YP_009724393.1	669	334	0	0	0
neut	YP_009724393.1	669	335	0	0	0
neut	YP_009724393.1	669	336	0	1	1
neut	YP_009724393.1	669	337	0	1	1
neut	YP_009724393.1	669	338	0	1	1
neut	YP_009724393.1	669	339	0	1	1
neut	YP_009724393.1	669	340	0	1	1
neut	YP_009724393.1	669	341	0	1	1
neut	YP_009724393.1	669	342	0	0	0
neut	YP_009724393.1	669	343	0	1	1
neut	YP_009724393.1	669	344	0	0	0
neut	YP_009724393.1	669	345	0	1	1
neut	YP_009724393.1	669	346	0	1	1
neut	YP_009724393.1	669	347	0	1	1
neut	YP_009724393.1	669	348	0	1	1
neut	YP_009724393.1	669	349	0	2	2
neut	YP_009724393.1	669	350	0	0	0
neut	YP_009724393.1	669	351	0	2	2
neut	YP_009724393.1	669	352	0	2	2
neut	YP_009724393.1	669	353	0	0	0
neut	YP_009724393.1	669	354	0	1	1
neut	YP_009724393.1	669	355	0	1	1
neut	YP_009724393.1	669	356	0	2	2
neut	YP_009724393.1	669	357	0	3	3
neut	YP_009724393.1	669	358	0	2	2
neut	YP_009724393.1	669	359	0	4	4
neut	YP_009724393.1	669	360	0	1	1
neut	YP_009724393.1	669	361	0	1	1
neut	YP_009724393.1	669	362	0	2	2
neut	YP_009724393.1	669	363	0	2	2
neut	YP_009724393.1	669	364	0	7	7
neut	YP_009724393.1	669	365	0	4	4
neut	YP_009724393.1	669	366	0	3	3
neut	YP_009724393.1	669	367	0	4	4
neut	YP_009724393.1	669	368	0	5	5
neut	YP_009724393.1	669	369	0	4	4
neut	YP_009724393.1	669	370	0	5	5
neut	YP_009724393.1	669	371	0	3	3
neut	YP_009724393.1	669	372	0	0	0
neut	YP_009724393.1	669	373	0	2	2
neut	YP_009724393.1	669	374	0	4	4
neut	YP_009724393.1	669	375	0	3	3
neut	YP_009724393.1	669	376	0	4	4
neut	YP_009724393.1	669	377	0	2	2
neut	YP_009724393.1	669	378	0	4	4
neut	YP_009724393.1	669	379	0	1	1
neut	YP_009724393.1	669	380	0	3	3
neut	YP_009724393.1	669	381	0	3	3
neut	YP_009724393.1	669	382	0	1	1
neut	YP_009724393.1	669	383	0	3	3
neut	YP_009724393.1	669	384	0	3	3
neut	YP_009724393.1	669	385	0	1	1
neut	YP_009724393.1	669	386	0	4	4
neut	YP_009724393.1	669	387	0	4	4
neut	YP_009724393.1	669	388	0	1	1
neut	YP_009724393.1	669	389	0	9	9
neut	YP_009724393.1	669	390	0	7	7
neut	YP_009724393.1	669	391	0	4	4
neut	YP_009724393.1	669	392	0	4	4
neut	YP_009724393.1	669	393	0	5	5
neut	YP_009724393.1	669	394	0	5	5
neut	YP_009724393.1	669	395	0	6	6
neut	YP_009724393.1	669	396	0	3	3
neut	YP_009724393.1	669	397	0	3	3
neut	YP_009724393.1	669	398	0	5	5
neut	YP_009724393.1	669	399	0	5	5
neut	YP_009724393.1	669	400	0	3	3
neut	YP_009724393.1	669	401	0	1	1
neut	YP_009724393.1	669	402	0	2	2
neut	YP_009724393.1	669	403	0	5	5
neut	YP_009724393.1	669	404	0	6	6
neut	YP_009724393.1	669	405	0	2	2
neut	YP_009724393.1	669	406	0	6	6
neut	YP_009724393.1	669	407	0	6	6
neut	YP_009724393.1	669	408	0	6	6
neut	YP_009724393.1	669	409	0	5	5
neut	YP_009724393.1	669	410	0	4	4
neut	YP_009724393.1	669	411	0	7	7
neut	YP_009724393.1	669	412	0	6	6
neut	YP_009724393.1	669	413	0	9	9
neut	YP_009724393.1	669	414	0	11	11
neut	YP_009724393.1	669	415	0	8	8
neut	YP_009724393.1	669	416	0	7	7
neut	YP_009724393.1	669	417	0	8	8
neut	YP_009724393.1	669	418	0	6	6
neut	YP_009724393.1	669	419	1	7	8
neut	YP_009724393.1	669	420	0	5	5
neut	YP_009724393.1	669	421	1	5	6
neut	YP_009724393.1	669	422	0	7	7
neut	YP_009724393.1	669	423	0	13	13
neut	YP_009724393.1	669	424	0	7	7
neut	YP_009724393.1	669	425	0	6	6
neut	YP_009724393.1	669	426	0	4	4
neut	YP_009724393.1	669	427	0	4	4
neut	YP_009724393.1	669	428	0	3	3
neut	YP_009724393.1	669	429	0	6	6
neut	YP_009724393.1	669	430	0	5	5
neut	YP_009724393.1	669	431	0	8	8
neut	YP_009724393.1	669	432	0	5	5
neut	YP_009724393.1	669	433	0	4	4
neut	YP_009724393.1	669	434	0	3	3
neut	YP_009724393.1	669	435	0	2	2
neut	YP_009724393.1	669	436	0	3	3
neut	YP_009724393.1	669	437	0	1	1
neut	YP_009724393.1	669	438	0	3	3
neut	YP_009724393.1	669	439	0	2	2
neut	YP_009724393.1	669	440	0	2	2
neut	YP_009724393.1	669	441	0	5	5
neut	YP_009724393.1	669	442	0	4	4
neut	YP_009724393.1	669	443	1	3	4
neut	YP_009724393.1	669	444	0	3	3
neut	YP_009724393.1	669	445	0	5	5
neut	YP_009724393.1	669	446	0	1	1
neut	YP_009724393.1	669	447	1	5	6
neut	YP_009724393.1	669	448	0	5	5
neut	YP_009724393.1	669	449	1	2	3
neut	YP_009724393.1	669	450	0	1	1
neut	YP_009724393.1	669	451	1	0	1
neut	YP_009724393.1	669	452	1	3	4
neut	YP_009724393.1	669	453	1	6	7
neut	YP_009724393.1	669	454	0	4	4
neut	YP_009724393.1	669	455	2	4	6
neut	YP_009724393.1	669	456	2	5	7
neut	YP_009724393.1	669	457	0	10	10
neut	YP_009724393.1	669	458	0	0	0
neut	YP_009724393.1	669	459	3	2	5
neut	YP_009724393.1	669	460	0	2	2
neut	YP_009724393.1	669	461	2	2	4
neut	YP_009724393.1	669	462	0	6	6
neut	YP_009724393.1	669	463	1	4	5
neut	YP_009724393.1	669	464	1	2	3
neut	YP_009724393.1	669	465	1	2	3
neut	YP_009724393.1	669	466	2	0	2
neut	YP_009724393.1	669	467	0	2	2
neut	YP_009724393.1	669	468	3	0	3
neut	YP_009724393.1	669	469	0	1	1
neut	YP_009724393.1	669	470	2	2	4
neut	YP_009724393.1	669	471	1	2	3
neut	YP_009724393.1	669	472	1	4	5
neut	YP_009724393.1	669	473	0	5	5
neut	YP_009724393.1	669	474	0	8	8
neut	YP_009724393.1	669	475	3	0	3
neut	YP_009724393.1	669	476	0	8	8
neut	YP_009724393.1	669	477	0	0	0
neut	YP_009724393.1	669	478	0	6	6
neut	YP_009724393.1	669	479	0	10	10
neut	YP_009724393.1	669	480	0	8	8
neut	YP_009724393.1	669	481	0	3	3
neut	YP_009724393.1	669	482	0	4	4
neut	YP_009724393.1	669	483	0	3	3
neut	YP_009724393.1	669	484	0	8	8
neut	YP_009724393.1	669	485	0	8	8
neut	YP_009724393.1	669	486	0	7	7
neut	YP_009724393.1	669	487	0	8	8
neut	YP_009724393.1	669	488	0	6	6
neut	YP_009724393.1	669	489	0	1	1
neut	YP_009724393.1	669	490	0	6	6
neut	YP_009724393.1	669	491	0	3	3
neut	YP_009724393.1	669	492	0	0	0
neut	YP_009724393.1	669	493	0	1	1
neut	YP_009724393.1	669	494	0	0	0
neut	YP_009724393.1	669	495	0	0	0
neut	YP_009724393.1	669	496	0	0	0
neut	YP_009724393.1	669	497	0	0	0
neut	YP_009724393.1	669	498	0	2	2
neut	YP_009724393.1	669	499	0	0	0
neut	YP_009724393.1	669	500	0	2	2
neut	YP_009725297.1	540	1	0	0	0
neut	YP_009725297.1	540	2	0	0	0
neut	YP_009725297.1	540	3	0	0	0
neut	YP_009725297.1	540	4	0	0	0
neut	YP_009725297.1	540	5	0	0	0
neut	YP_009725297.1	540	6	0	1	1
neut	YP_009725297.1	540	7	0	1	1
neut	YP_009725297.1	540	8	0	0	0
neut	YP_009725297.1	540	9	0	0	0
neut	YP_009725297.1	540	10	0	0	0
neut	YP_009725297.1	540	11	0	0	0
neut	YP_009725297.1	540	12	0	0	0
neut	YP_009725297.1	540	13	0	0	0
neut	YP_009725297.1	540	14	0	0	0
neut	YP_009725297.1	540	15	0	0	0
neut	YP_009725297.1	540	16	0	0	0
neut	YP_009725297.1	540	17	0	0	0
neut	YP_009725297.1	540	18	0	0	0
neut	YP_009725297.1	540	19	0	0	0
neut	YP_009725297.1	540	20	0	0	0
neut	YP_009725297.1	540	21	0	0	0
neut	YP_009725297.1	540	22	1	0	1
neut	YP_009725297.1	540	23	0	0	0
neut	YP_009725297.1	540	24	0	0	0
neut	YP_009725297.1	540	25	0	1	1
neut	YP_009725297.1	540	26	0	1	1
neut	YP_009725297.1	540	27	0	0	0
neut	YP_009725297.1	540	28	0	2	2
neut	YP_009725297.1	540	29	0	0	0
neut	YP_009725297.1	540	30	0	0	0
neut	YP_009725297.1	540	31	0	2	2
neut	YP_009725297.1	540	32	0	1	1
neut	YP_009725297.1	540	33	0	2	2
neut	YP_009725297.1	540	34	0	2	2
neut	YP_009725297.1	540	35	0	3	3
neut	YP_009725297.1	540	36	0	1	1
neut	YP_009725297.1	540	37	0	2	2
neut	YP_009725297.1	540	38	0	2	2
neut	YP_009725297.1	540	39	2	4	6
neut	YP_009725297.1	540	40	0	4	4
neut	YP_009725297.1	540	41	0	4	4
neut	YP_009725297.1	540	42	1	4	5
neut	YP_009725297.1	540	43	1	8	9
neut	YP_009725297.1	540	44	0	5	5
neut	YP_009725297.1	540	45	0	3	3
neut	YP_009725297.1	540	46	0	2	2
neut	YP_009725297.1	540	47	4	5	9
neut	YP_009725297.1	540	48	2	6	8
neut	YP_009725297.1	540	49	0	6	6
neut	YP_009725297.1	540	50	1	4	5
neut	YP_009725297.1	540	51	2	3	5
neut	YP_009725297.1	540	52	3	5	8
neut	YP_009725297.1	540	53	2	4	6
neut	YP_009725297.1	540	54	2	3	5
neut	YP_009725297.1	540	55	4	2	6
neut	YP_009725297.1	540	56	1	4	5
neut	YP_009725297.1	540	57	1	6	7
neut	YP_009725297.1	540	58	0	9	9
neut	YP_009725297.1	540	59	0	7	7
neut	YP_009725297.1	540	60	0	10	10
neut	YP_009725297.1	540	61	0	7	7
neut	YP_009725297.1	540	62	0	5	5
neut	YP_009725297.1	540	63	0	9	9
neut	YP_009725297.1	540	64	1	8	9
neut	YP_009725297.1	540	65	1	3	4
neut	YP_009725297.1	540	66	2	4	6
neut	YP_009725297.1	540	67	1	6	7
neut	YP_009725297.1	540	68	0	7	7
neut	YP_009725297.1	540	69	1	10	11
neut	YP_009725297.1	540	70	1	7	8
neut	YP_009725297.1	540	71	3	6	9
neut	YP_009725297.1	540	72	2	9	11
neut	YP_009725297.1	540	73	3	7	10
neut	YP_009725297.1	540	74	1	5	6
neut	YP_009725297.1	540	75	0	5	5
neut	YP_009725297.1	540	76	2	5	7
neut	YP_009725297.1	540	77	1	4	5
neut	YP_009725297.1	540	78	2	7	9
neut	YP_009725297.1	540	79	5	6	11
neut	YP_009725297.1	540	80	3	5	8
neut	YP_009725297.1	540	81	1	12	13
neut	YP_009725297.1	540	82	1	9	10
neut	YP_009725297.1	540	83	2	8	10
neut	YP_009725297.1	540	84	3	3	6
neut	YP_009725297.1	540	85	7	5	12
neut	YP_009725297.1	540	86	1	5	6
neut	YP_009725297.1	540	87	6	8	14
neut	YP_009725297.1	540	88	3	6	9
neut	YP_009725297.1	540	89	1	11	12
neut	YP_009725297.1	540	90	1	4	5
neut	YP_009725297.1	540	91	2	3	5
neut	YP_009725297.1	540	92	3	7	10
neut	YP_009725297.1	540	93	3	6	9
neut	YP_009725297.1	540	94	1	6	7
neut	YP_009725297.1	540	95	3	7	10
neut	YP_009725297.1	540	96	4	6	10
neut	YP_009725297.1	540	97	3	7	10
neut	YP_009725297.1	540	98	3	9	12
neut	YP_009725297.1	540	99	0	16	16
neut	YP_009725297.1	540	100	0	10	10
neut	YP_009725297.1	540	101	0	9	9
neut	YP_009725297.1	540	102	1	6	7
neut	YP_009725297.1	540	103	0	4	4
neut	YP_009725297.1	540	104	1	11	12
neut	YP_009725297.1	540	105	1	12	13
neut	YP_009725297.1	540	106	1	11	12
neut	YP_009725297.1	540	107	1	11	12
neut	YP_009725297.1	540	108	1	17	18
neut	YP_009725297.1	540	109	2	12	14
neut	YP_009725297.1	540	110	2	8	10
neut	YP_009725297.1	540	111	2	10	12
neut	YP_009725297.1	540	112	3	7	10
neut	YP_009725297.1	540	113	1	15	16
neut	YP_009725297.1	540	114	6	9	15
neut	YP_009725297.1	540	115	3	12	15
neut	YP_009725297.1	540	116	5	7	12
neut	YP_009725297.1	540	117	4	14	18
neut	YP_009725297.1	540	118	6	11	17
neut	YP_009725297.1	540	119	5	10	15
neut	YP_009725297.1	540	120	4	12	16
neut	YP_009725297.1	540	121	2	13	15
neut	YP_009725297.1	540	122	3	11	14
neut	YP_009725297.1	540	123	3	14	17
neut	YP_009725297.1	540	124	4	15	19
neut	YP_009725297.1	540	125	5	14	19
neut	YP_009725297.1	540	126	3	15	18
neut	YP_009725297.1	540	127	5	8	13
neut	YP_009725297.1	540	128	6	13	19
neut	YP_009725297.1	540	129	4	11	15
neut	YP_009725297.1	540	130	2	16	18
neut	YP_009725297.1	540	131	2	16	18
neut	YP_009725297.1	540	132	4	18	22
neut	YP_009725297.1	540	133	4	14	18
neut	YP_009725297.1	540	134	1	23	24
neut	YP_009725297.1	540	135	2	20	22
neut	YP_009725297.1	540	136	2	16	18
neut	YP_009725297.1	540	137	2	12	14
neut	YP_009725297.1	540	138	1	11	12
neut	YP_009725297.1	540	139	1	15	16
neut	YP_009725297.1	540	140	1	27	28
